Info/governorate_ID,gov.name,Info/district_ID,district.name,Info/type_market,Info/type_area,Petrol/sell_petrol,Petrol_price_information/quantity_1L_petrol,Petrol_price_information/quantity_other_petrol,Petrol_price_information/price_petrol,Petrol_price_information/price_petrol_normalised,Petrol_supply_information/petrol_gov_origin,Petrol_supply_information/petrol_dist_origin,Petrol_supply_information/petrol_type_supplier,Petrol_supply_information/petrol_restock_days_min,Petrol_supply_information/petrol_constraints_multiple,Petrol_supply_information/petrol_constraints_multiple/Price_inflation,Petrol_supply_information/petrol_constraints_multiple/Liquidity_shortage,Petrol_supply_information/petrol_constraints_multiple/Shortage_of_demand,Petrol_supply_information/petrol_constraints_multiple/Insecurity_and_instability,Petrol_supply_information/petrol_constraints_multiple/Supply_shortage,Petrol_supply_information/petrol_constraints_multiple/Government_regulations,Petrol_supply_information/petrol_constraints_multiple/Transportation_issues,Petrol_supply_information/petrol_constraints_multiple/Other_see_next_question,Petrol_supply_information/petrol_constraints_multiple/Do_not_know,Petrol_supply_information/petrol_constraints_multiple/No_constraints,Petrol_supply_information/petrol_constraints_multiple/Vendor_did_not_answer,Diesel/sell_diesel,Diesel_price_information/quantity_1L_diesel,Diesel_price_information/diesel_quantity_other,Diesel_price_information/price_diesel,Diesel_price_information/price_diesel_normalised,Diesel_supply_information/diesel_gov_origin,Diesel_supply_information/diesel_district_origin,Diesel_supply_information/diesel_type_supplier,Diesel_supply_information/diesel_restock_days_min,Diesel_supply_information/diesel_constraints_multiple,Diesel_supply_information/diesel_constraints_multiple/Price_inflation,Diesel_supply_information/diesel_constraints_multiple/Liquidity_shortage,Diesel_supply_information/diesel_constraints_multiple/Shortage_of_demand,Diesel_supply_information/diesel_constraints_multiple/Insecurity_and_instability,Diesel_supply_information/diesel_constraints_multiple/Supply_shortage,Diesel_supply_information/diesel_constraints_multiple/Government_regulations,Diesel_supply_information/diesel_constraints_multiple/Transportation_issues,Diesel_supply_information/diesel_constraints_multiple/Other_see_next_question,Diesel_supply_information/diesel_constraints_multiple/Do_not_know,Diesel_supply_information/diesel_constraints_multiple/No_constraints,Diesel_supply_information/diesel_constraints_multiple/Vendor_did_not_answer,Bottled_water/sell_bottled_water,Bottled_water_price_information/quantity_0.75L,Bottled_water_price_information/bottled_quantity_other,Bottled_water_price_information/price_bottled_water,Bottled_water_price_information/price_bottled_water_normalised,Bottled_water_supply_information/bottled_gov_origin,Bottled_water_supply_information/bottled_type_supplier,Bottled_water_supply_information/bottled_restock_days_min,Bottled_water_supply_information/bottled_constraints_multiple,Bottled_water_supply_information/bottled_constraints_multiple/Price_inflation,Bottled_water_supply_information/bottled_constraints_multiple/Liquidity_shortage,Bottled_water_supply_information/bottled_constraints_multiple/Shortage_of_demand,Bottled_water_supply_information/bottled_constraints_multiple/Insecurity_and_instability,Bottled_water_supply_information/bottled_constraints_multiple/Supply_shortage,Bottled_water_supply_information/bottled_constraints_multiple/Government_regulations,Bottled_water_supply_information/bottled_constraints_multiple/Transportation_issues,Bottled_water_supply_information/bottled_constraints_multiple/Other_see_next_question,Bottled_water_supply_information/bottled_constraints_multiple/Do_not_know,Bottled_water_supply_information/bottled_constraints_multiple/No_constraints,Bottled_water_supply_information/bottled_constraints_multiple/Vendor_did_not_answer,Treated_water/sell_treated_water,Treated_water_price_information/quantity_10L,Treated_water_price_information/treated_quantity_other,Treated_water_price_information/price_treated_water,Treated_water_price_information/price_treated_water_normalised,Treated_water_supply_information/treated_gov_origin,Treated_water_supply_information/treated_type_supplier,Treated_water_supply_information/treated_restock_days_min,Treated_water_supply_information/treated_constraints_multiple,Treated_water_supply_information/treated_constraints_multiple/Price_inflation,Treated_water_supply_information/treated_constraints_multiple/Liquidity_shortage,Treated_water_supply_information/treated_constraints_multiple/Shortage_of_demand,Treated_water_supply_information/treated_constraints_multiple/Insecurity_and_instability,Treated_water_supply_information/treated_constraints_multiple/Supply_shortage,Treated_water_supply_information/treated_constraints_multiple/Government_regulations,Treated_water_supply_information/treated_constraints_multiple/Transportation_issues,Treated_water_supply_information/treated_constraints_multiple/Other_see_next_question,Treated_water_supply_information/treated_constraints_multiple/Do_not_know,Treated_water_supply_information/treated_constraints_multiple/No_constraints,Treated_water_supply_information/treated_constraints_multiple/Vendor_did_not_answer,Soap/sell_soap,Soap_price_information/quantity_1bar,Soap_price_information/soap_quantity_specify,Soap_price_information/price_soap,Soap_price_information/price_soap_normalised,Soap_supply_information/soap_gov_origin,Soap_supply_information/soap_type_supplier,Soap_supply_information/soap_restock_days_min,Soap_supply_information/soap_constraints_multiple,Soap_supply_information/soap_constraints_multiple/Price_inflation,Soap_supply_information/soap_constraints_multiple/Liquidity_shortage,Soap_supply_information/soap_constraints_multiple/Shortage_of_demand,Soap_supply_information/soap_constraints_multiple/Insecurity_and_instability,Soap_supply_information/soap_constraints_multiple/Supply_shortage,Soap_supply_information/soap_constraints_multiple/Government_regulations,Soap_supply_information/soap_constraints_multiple/Transportation_issues,Soap_supply_information/soap_constraints_multiple/Other_see_next_question,Soap_supply_information/soap_constraints_multiple/Do_not_know,Soap_supply_information/soap_constraints_multiple/No_constraints,Soap_supply_information/soap_constraints_multiple/Vendor_did_not_answer,Laundry_powder/sell_laundry_powder,Laundry_powder_price_information/quantity_100g,Laundry_powder_price_information/laundry_quantity_other,Laundry_powder_price_information/price_laundry_powder,Laundry_powder_price_information/calc_price_laundry,Laundry_powder_supply_information/laundry_gov_origin,Laundry_powder_supply_information/laundry_type_supplier,Laundry_powder_supply_information/laundry_restock_days_min,Laundry_powder_supply_information/laundry_constraints_multiple,Laundry_powder_supply_information/laundry_constraints_multiple/Price_inflation,Laundry_powder_supply_information/laundry_constraints_multiple/Liquidity_shortage,Laundry_powder_supply_information/laundry_constraints_multiple/Shortage_of_demand,Laundry_powder_supply_information/laundry_constraints_multiple/Insecurity_and_instability,Laundry_powder_supply_information/laundry_constraints_multiple/Supply_shortage,Laundry_powder_supply_information/laundry_constraints_multiple/Government_regulations,Laundry_powder_supply_information/laundry_constraints_multiple/Transportation_issues,Laundry_powder_supply_information/laundry_constraints_multiple/Other_see_next_question,Laundry_powder_supply_information/laundry_constraints_multiple/Do_not_know,Laundry_powder_supply_information/laundry_constraints_multiple/No_constraints,Laundry_powder_supply_information/laundry_constraints_multiple/Vendor_did_not_answer,Sanitary_napkins_powder/sell_sanitary_napkins,Sanitary_napkins_price_information/quantity_10units,Sanitary_napkins_price_information/napkins_quantity_other,Sanitary_napkins_price_information/price_sanitary_napkins,Sanitary_napkins_price_information/price_sanitary_napkins_normalised,Sanitary_napkins_supply_information/napkins_gov_origin,Sanitary_napkins_supply_information/napkins_type_supplier,Sanitary_napkins_supply_information/napkins_restock_days_min,Sanitary_napkins_supply_information/napkins_constraints_multiple,Sanitary_napkins_supply_information/napkins_constraints_multiple/Price_inflation,Sanitary_napkins_supply_information/napkins_constraints_multiple/Liquidity_shortage,Sanitary_napkins_supply_information/napkins_constraints_multiple/Shortage_of_demand,Sanitary_napkins_supply_information/napkins_constraints_multiple/Insecurity_and_instability,Sanitary_napkins_supply_information/napkins_constraints_multiple/Supply_shortage,Sanitary_napkins_supply_information/napkins_constraints_multiple/Government_regulations,Sanitary_napkins_supply_information/napkins_constraints_multiple/Transportation_issues,Sanitary_napkins_supply_information/napkins_constraints_multiple/Other_see_next_question,Sanitary_napkins_supply_information/napkins_constraints_multiple/Do_not_know,Sanitary_napkins_supply_information/napkins_constraints_multiple/No_constraints,Sanitary_napkins_supply_information/napkins_constraints_multiple/Vendor_did_not_answer,water_trucking_service_information/sell_water_trucking,Water_trucking_service_information/capacity_truck,Water_trucking_service_information/type_owner,Water_trucking_service_information/type_water,Water_trucking_service_information/water_chlorinated,Water_trucking_service_information/cost_cubic_meter,Water_trucking_service_information/location_source,water_trucking_rates_by_distance/distance_price,water_trucking_rates_by_distance/additional_cost_10,water_trucking_rates_by_distance/additional_cost_20,water_trucking_rates_by_distance/additional_cost_30,water_trucking_rates_by_distance/constraints_multiple,water_trucking_rates_by_distance/constraints_multiple/Price_inflation,water_trucking_rates_by_distance/constraints_multiple/Liquidity_shortage,water_trucking_rates_by_distance/constraints_multiple/Shortage_of_demand,water_trucking_rates_by_distance/constraints_multiple/Insecurity_and_instability,water_trucking_rates_by_distance/constraints_multiple/Supply_shortage,water_trucking_rates_by_distance/constraints_multiple/Government_regulations,water_trucking_rates_by_distance/constraints_multiple/Transportation_issues,water_trucking_rates_by_distance/constraints_multiple/Other_see_next_question,water_trucking_rates_by_distance/constraints_multiple/Do_not_know,water_trucking_rates_by_distance/constraints_multiple/No_constraints,water_trucking_rates_by_distance/constraints_multiple/Vendor_did_not_answer,exchange_rate_market/exchange_rate,exchange_rate_market/note_exchange_rate,Payment_Modalities/cash_feasibility,Payment_Modalities/cash_feasibility/Cash,Payment_Modalities/cash_feasibility/Mobile_money,Payment_Modalities/cash_feasibility/Credit_debit_Card,Payment_Modalities/cash_feasibility/Prepaid_cards,Payment_Modalities/cash_feasibility/Credit,Payment_Modalities/cash_feasibility/Vouchers,Payment_Modalities/cash_feasibility/Bartering,Payment_Modalities/cash_feasibility/Other,Payment_Modalities/cash_feasibility/Do_not_know,Payment_Modalities/Other_cash_feasibility,_uuid
YE11,Ibb,YE1102,Yarim,District_level_market,Urban,yes,yes,,625,625,YE18,YE1825,Wholesaler,5,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,600,600,YE18,YE1825,Wholesaler,7,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,100,100,YE11,Wholesaler,10,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,,250,250,YE11,Wholesaler,5,Price_inflation Insecurity_and_instability,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,300,400,YE11,Wholesaler,15,Price_inflation Shortage_of_demand Transportation_issues,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,400,400,YE11,,14,Price_inflation Transportation_issues,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,2,Private,Pumping_Station_or_Borehole,Do_not_know,2500,8,yes,5500,8000,11000,Price_inflation Liquidity_shortage Government_regulations Other_see_next_question,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,635,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,aee6a969-8985-4b26-938a-1891982178ca
YE11,Ibb,YE1102,Yarim,District_level_market,Urban,yes,yes,,650,650,YE18,YE1825,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,625,625,YE18,YE1825,Wholesaler,5,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,100,100,YE11,Wholesaler,5,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,no,,,,,,,,,,,,,,,,,,,,yes,yes,75,200,267,YE11,Wholesaler,,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,5,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,400,400,YE11,Wholesaler,10,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,2.5,Private,Pumping_Station_or_Borehole,no,2300,4,yes,7000,12000,16000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,640,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,6d301ab6-b4e6-4d67-9f55-193381dbe659
YE11,Ibb,YE1102,Yarim,District_level_market,Urban,yes,yes,,625,625,YE18,YE1814,Wholesaler,3,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,600,600,YE18,YE1814,Wholesaler,6,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,120,120,YE11,Wholesaler,5,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,no,,,,,,,,,,,,,,,,,,,,yes,yes,75,170,227,YE11,Wholesaler,10,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,7,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,450,450,YE11,Wholesaler,10,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,3,Private,Pumping_Station_or_Borehole,no,2500,3,yes,7500,10500,15000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,630,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,797cdacd-d02d-417f-9343-abb9d6f88beb
YE11,Ibb,YE1116,Dhi As Sufal,District_level_market,Urban,yes,yes,,675,675,YE30,YE3006,Wholesaler,20,Price_inflation Government_regulations Transportation_issues,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,625,625,YE30,YE3006,Wholesaler,20,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,150,150,YE11,Wholesaler,10,Price_inflation Transportation_issues,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,5,150,300,YE11,Wholesaler,15,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,200,267,YE15,Wholesaler,10,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE15,Wholesaler,12,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,400,400,YE11,Wholesaler,14,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,5,Private,Pumping_Station_or_Borehole,Do_not_know,2500,3,yes,10000,15000,20000,Price_inflation Other_see_next_question,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,640,,,,,,,,,,,,,b476c969-c6ab-4e68-b6ac-40303ffc98f1
YE11,Ibb,YE1116,Dhi As Sufal,District_level_market,Urban,yes,yes,,700,700,YE30,YE3006,Wholesaler,14,Price_inflation Government_regulations Transportation_issues,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,650,650,YE30,YE3006,Wholesaler,14,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,150,150,YE11,Wholesaler,10,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,20,300,150,YE11,Wholesaler,7,Shortage_of_demand,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,250,333,YE11,Wholesaler,5,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE15,Wholesaler,10,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,400,400,YE11,Wholesaler,15,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,5,Private,Pumping_Station_or_Borehole,yes,2500,3,yes,11000,16000,22000,Price_inflation Other_see_next_question,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,635,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,e53cdd5a-e29e-4990-abd5-0f30b9566838
YE11,Ibb,YE1116,Dhi As Sufal,District_level_market,Urban,yes,yes,,650,650,YE18,YE1825,Wholesaler,15,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,600,600,YE18,YE1825,Wholesaler,15,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,150,150,YE11,Wholesaler,10,Price_inflation Transportation_issues,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,20,250,125,YE11,Wholesaler,7,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,250,333,YE15,Wholesaler,12,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE15,Wholesaler,14,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,400,400,YE11,Wholesaler,14,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,6,Private,Pumping_Station_or_Borehole,yes,3000,6,yes,12000,17000,24000,Price_inflation Transportation_issues Other_see_next_question,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,630,,Cash Credit,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,733e5025-5c4a-494c-b90f-76801ab485d2
YE11,Ibb,YE1118,Al Mashannah,District_level_market,Urban,no,,,,,,,,,,,,,,,,,,,,,yes,yes,,450,450,YE18,YE1814,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,150,150,YE11,Wholesaler,2,Price_inflation Liquidity_shortage,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,5,100,200,YE11,Wholesaler,1,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,80,150,188,YE11,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,500,500,YE11,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,6,Private,Pumping_Station_or_Borehole,no,3000,2,yes,14000,20000,25000,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,630,,Cash Credit,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,a0c7306d-0371-457e-8f8a-f647271938e6
YE11,Ibb,YE1118,Al Mashannah,District_level_market,Urban,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,yes,,150,150,YE11,Wholesaler,3,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,5,100,200,YE11,Wholesaler,2,Shortage_of_demand,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,130,173,YE11,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,8,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,450,450,YE11,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,5,Private,Pumping_Station_or_Borehole,Do_not_know,3000,1,no,,,,Price_inflation Liquidity_shortage Shortage_of_demand Transportation_issues,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,625,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,74ee335d-b1f1-47bd-ab70-51ad86063f40
YE11,Ibb,YE1118,Al Mashannah,District_level_market,Urban,no,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,yes,,150,150,YE11,Wholesaler,4,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,5,100,200,YE11,Wholesaler,3,Price_inflation,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,75,130,173,YE11,Wholesaler,5,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,100,NaN,YE11,Wholesaler,3,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,500,500,YE11,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,5,Private,Pumping_Station_or_Borehole,no,2500,2,no,,,,Price_inflation Liquidity_shortage Transportation_issues,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,630,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,e69d1a79-f1b7-4524-86f2-ef61824f5d88
YE11,Ibb,YE1119,Al Dhihar,District_level_market,Urban,no,,,,,,,,,,,,,,,,,,,,,yes,yes,,450,450,YE19,YE1929,Wholesaler,1,Price_inflation Insecurity_and_instability Transportation_issues,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,yes,yes,,150,150,YE11,Wholesaler,2,Price_inflation Shortage_of_demand,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,5,100,200,YE11,Wholesaler,2,No_constraints,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,yes,yes,75,130,173,YE11,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,no,110,100,91,YE11,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,yes,,500,500,YE11,Wholesaler,6,Price_inflation Liquidity_shortage Shortage_of_demand,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,yes,5,Private,Pumping_Station_or_Borehole,no,3500,1,no,,,,Price_inflation Shortage_of_demand Transportation_issues,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,630,,Cash,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,408fb2d1-4814-4389-818e-4b27a2fc39b8
